Season Number,Episode Number,Pitch Number,Original Air Date,Startup Name,Industry,Business Description,Pitchers Gender,Pitchers City,Pitchers State,Pitchers Average Age,Entrepreneur Names,Company Website,Multiple Entrepreneurs,US Viewership,Original Ask Amount,Original Offered Equity,Valuation Requested,Got Deal,Deal Status,Total Deal Amount,Total Deal Equity,Deal Valuation,Number of sharks in deal,Investment Amount Per Shark,Equity Per Shark,Royalty Deal,Loan,Barbara Corcoran Investment Amount,Barbara Corcoran Investment Equity,Mark Cuban Investment Amount,Mark Cuban Investment Equity,Lori Greiner Investment Amount,Lori Greiner Investment Equity,Robert Herjavec Investment Amount,Robert Herjavec Investment Equity,Daymond John Investment Amount,Daymond John Investment Equity,Kevin O Leary Investment Amount,Kevin O Leary Investment Equity,Guest Investment Amount,Guest Investment Equity,Investment Count,Guest Name,Barbara Corcoran Present,Mark Cuban Present,Lori Greiner Present,Robert Herjavec Present,Daymond John Present,Kevin O Leary Present
2,4,79,08-04-2011,Ride-OnCarry-On,Travel,Ride-On Carry-On - Baby and Child Care,Mixed Team,Peachtree City,GA,UnKnown,Darryl and Randy Lenz,http://www.rideoncarryon.com/,1,4.67,50000,25,200000,1,1,50000,25,200000,1,50000,25,0,0,50000,25,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,0,0,1,1,1
2,4,80,08-04-2011,UncleZip'sBeefJerky,Food & Beverage,Uncle Zip's Beef Jerky - Specialty Food,Male,Hope Mills,NC,UnKnown,Ken Howell,http://unclezipsjerky.com/,0,4.67,25000,20,125000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,5,81,15-04-2011,Lightfilm,Automotive,Lightfilm - Automotive  for car windows,Male,Chicago,IL,UnKnown,George Podd and Rolf Schwartz,UnKnown,1,5.28,100000,5,2000000,1,1,10000,70,14286,2,5000,35,0,0,0,0,0,0,0,0,5000,35,5000,35,0,0,0,0,2,UnKnown,1,0,0,1,1,1
2,5,82,15-04-2011,FridgeFronts,Lifestyle & Home,Fridge Fronts - Home Improvement,Female,Dayton,OH,UnKnown,Jan Augenstein,http://www.fridgefronts.com/,0,5.28,100000,30,333333,1,1,100000,50,200000,2,50000,25,0,0,50000,25,0,0,0,0,0,0,0,0,50000,25,0,0,2,UnKnown,1,0,0,1,1,1
2,5,83,15-04-2011,NewEraBrands,Fashion & Beauty,New Era Brands - Novelties contact lens cases,Male,Chicago,IL,UnKnown,Bob Kroupa,UnKnown,0,5.28,500000,30,1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,5,84,15-04-2011,ThinGloss,Fashion & Beauty,Thin Gloss - Personal Care and Cosmetics,Female,Indianapolis,IN,UnKnown,April Morris,UnKnown,0,5.28,80000,20,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,6,85,22-04-2011,SweepEasy,Lifestyle & Home,Sweep Easy - Storage and Cleaning Products,Male,Scottsdale,AZ,UnKnown,Shane Pannell,http://buysweepeasy.com/,0,4.83,40000,25,160000,1,1,75000,33,227273,1,75000,33,0,0,0,0,0,0,0,0,0,0,75000,33,0,0,0,0,1,UnKnown,1,0,0,1,1,1
2,6,86,22-04-2011,DaisyCakes,Food & Beverage,Daisy Cakes - Specialty Food,Female,Greenville,SC,UnKnown,Kim Nelson,https://www.ilovedaisycakes.com/,0,4.83,50000,25,200000,1,1,50000,25,200000,1,50000,25,0,0,50000,25,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,0,0,1,1,1
2,6,87,22-04-2011,HotMamaGowns,Fashion & Beauty,Hot Mama Gowns - Maternity gowns,Female,Townsend,MD,UnKnown,Deidrea Haysel,http://www.hotmamagowns.com/,0,4.83,30000,20,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,6,88,22-04-2011,CaddySwag,"Fitness, Sports & Outdoors",Caddy Swag - Golf Products,Mixed Team,Minnetonka,MN,UnKnown,Melissa and Ben Fossey,UnKnown,1,4.83,60000,20,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,7,89,29-04-2011,Hydromax,"Fitness, Sports & Outdoors",Hydromax - Fitness Apparel and Accessories,Male,Houston,TX,UnKnown,Chris Spencer,http://www.hydromaxsystem.com/,0,4.58,50000,25,200000,1,1,50000,50,100000,1,50000,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,50,1,Jeff Foxworthy,1,0,0,1,1,1
2,7,90,29-04-2011,CarsikBib,Children & Education,Carsik Bib - Baby and Child Care,Male,Sacramento,CA,UnKnown,Les Cookson,http://www.carsikbib.com,0,4.58,30000,15,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,7,91,29-04-2011,Ecomowers,Green & Clean Technology,Ecomowers - Gardening mower,Male,Traverse City,MD,UnKnown,Andy Humphrey,http://www.ecomowers.com/,0,4.58,90000,20,450000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,7,92,29-04-2011,Games2U,Media & Entertainment,Games2U - Entertainment,Male,Austin,TX,UnKnown,Stuart and David Pikoff,http://www.g2u.com/,1,4.58,500000,10,5000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
2,8,93,06-05-2011,HyConn,Uncertain & Other,HyConn - Productivity Tools fire hydrant,Male,Ashdown,AR,UnKnown,Jeff Stroope,http://www.hy-conn.com/,0,4.45,500000,40,1250000,1,1,1250000,100,1250000,1,1250000,100,0,0,0,0,1250000,100,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
2,8,94,06-05-2011,Origaudio,Electronics,Origaudio - Electronics portable speakers,Male,Costa Mesa,CA,UnKnown,Jason Lucash and Michael Szymczak,http://www.origaudio.com,1,4.45,150000,15,1000000,1,1,150000,15,1000000,1,150000,15,0,0,0,0,0,0,0,0,150000,15,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
2,8,95,06-05-2011,ManCandle,Lifestyle & Home,Man Candle - Home Accessories,Male,Broken Arrow,OK,UnKnown,Johnson Bailey,UnKnown,0,4.45,50000,25,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
2,8,96,06-05-2011,OriginalRunnerCompany,Lifestyle & Home,Original Runner Company - Weddings,Female,Montclair,NJ,UnKnown,Julie Goldman,http://www.originalrunners.com/,0,4.45,250000,15,1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
2,9,97,13-05-2011,AldoOrtaJewelry,Fashion & Beauty,Aldo Orta Jewelry - Women's Accessories,Male,Burbank,IL,UnKnown,Aldo Orta,http://www.aojewelry.com/,0,4.99,180000,45,400000,1,1,180000,45,400000,1,180000,45,0,0,180000,45,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,0,0,1,1,1
2,9,98,13-05-2011,OneSole,Fashion & Beauty,One Sole - Women's Shoes,Female,Palm Beach,FL,UnKnown,Dominique McClain Barteet,http://www.onesolestore.com/,0,4.99,500000,20,2500000,1,1,500000,35,1428571,1,500000,35,0,0,0,0,0,0,0,0,0,0,500000,35,0,0,0,0,1,UnKnown,1,0,0,1,1,1
2,9,99,13-05-2011,CitiKitty,Pet Products,CitiKitty - cat Products,Female,Morrisville,PA,UnKnown,Rebecca Rescate,http://www.citikitty.com/,0,4.99,100000,15,666667,1,1,100000,20,333333,1,100000,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000,20,1,Kevin Harrington,1,0,0,1,1,1
2,9,100,13-05-2011,SamsonMartin,Fashion & Beauty,Samson Martin - Women's Apparel,Female,Chicago,IL,UnKnown,Kim Preis,UnKnown,0,4.99,50000,15,333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,0,0,1,1,1
3,1,101,20-01-2012,EZVIP,Media & Entertainment,EZ VIP - Entertainment,Male,Miami,FL,UnKnown,Alashe Nelson,https://www.ezvip.com/,0,6.25,150000,15,1000000,1,1,150000,30,500000,2,75000,15,0,0,0,0,75000,15,0,0,0,0,75000,15,0,0,0,0,2,UnKnown,1,1,0,1,1,1
3,1,102,20-01-2012,TheCleanBottle,Food & Beverage,The Clean Bottle - Water Bottles,Male,Oakland,CA,UnKnown,Dave Mayer,http://www.cleanbottle.com/,0,6.25,60000,5,1200000,1,1,60000,8,750000,1,60000,8,0,0,0,0,60000,8,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,1,103,20-01-2012,MyWonderfulLife,Business Services,My Wonderful Life - Consumer Services,Female,Minneapolis,MN,UnKnown,Nancy Bush and Sue Kruskopf,https://www.mywonderfullife.com/,1,6.25,100000,10,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,1,104,20-01-2012,BusinessGhost,Business Services,Business Ghost - Professional Services,Male,Irvine,CA,UnKnown,Michael Levin,http://businessghost.com/,0,6.25,200000,10,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,2,105,27-01-2012,IWantToDrawACatForYou,Software & Technology,I Want To Draw A Cat For You - Online Services,Male,Chicago,IL,UnKnown,Steve Gadlin,http://iwanttodrawacatforyou.com/,0,5.44,10000,25,40000,1,1,25000,33,75758,1,25000,33,0,0,0,0,25000,33,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,2,106,27-01-2012,Salespreneur,Business Services,Salespreneur - Professional Services,Male,Hamden,CT,UnKnown,Dave Greco,http://thesalespreneur.com/,0,5.44,90000,40,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,2,107,27-01-2012,Invis-A-Rack,Automotive,Invis-A-Rack - Automotive,Male,Greensboro,NC,UnKnown,Donny McCall,http://www.invisarack.com,0,5.44,100000,10,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,2,108,27-01-2012,VegasMagicShow,Media & Entertainment,Vegas Magic Show - Entertainment,Male,Cleveland,OH,UnKnown,Rick Smith,UnKnown,0,5.44,1500000,20,7500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,3,109,03-02-2012,YouSmellSoap,Fashion & Beauty,You Smell Soap - Personal Care and Cosmetics,Female,Austin,TX,UnKnown,Megan Cummins,http://www.yousmellsoap.com/,0,5.16,55000,20,275000,1,1,50000,50,100000,1,50000,50,0,0,0,0,0,0,0,0,50000,50,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,3,110,03-02-2012,ChordBuddy,Media & Entertainment,Chord Buddy - Music,Male,Dothan,AL,UnKnown,Travis Perry,http://www.chordbuddy.com/,0,5.16,125000,10,1250000,1,1,175000,20,875000,1,175000,20,0,0,0,0,0,0,0,0,175000,20,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,3,111,03-02-2012,LiquidMoney,Fashion & Beauty,Liquid Money - Novelties,Male,Miami,FL,UnKnown,Pat McCarthy,http://www.liquidmoney.com/,0,5.16,100000,5,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,3,112,03-02-2012,TailLightz,Electronics,Tail Lightz - Electronics,Male,Emeryville,CA,UnKnown,Kyle Rainey,http://www.taillightz.com/,0,5.16,50000,50,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,4,113,10-02-2012,WineBalloon,Food & Beverage,Wine Balloon - Wine Accessories,Male,Mason,OH,UnKnown,Eric Corti,http://aircork.com/,0,5.89,40000,30,133333,1,1,400000,100,400000,1,400000,100,0,0,0,0,400000,100,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
3,4,114,10-02-2012,ShowNo,Fashion & Beauty,Show No - Baby and Children's Apparel and Accessories,Female,Orange County,CA,UnKnown,Shelly Ehler,http://showno.com/,0,5.89,50000,25,200000,1,1,75000,25,300000,1,75000,25,0,0,0,0,0,0,75000,25,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
3,4,115,10-02-2012,TheSwilt,Fashion & Beauty,The Swilt - Undergarments and Basics,Female,Los Angeles,CA,UnKnown,Ivori Tennelle,http://www.theswilt.com/,0,5.89,30000,35,85714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,4,116,10-02-2012,PuppyCake,Pet Products,Puppy Cake - Pet Products,Female,Pittsburgh,PA,UnKnown,Kelly Chaney,http://www.puppycake.com/,0,5.89,50000,25,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,5,117,17-02-2012,TheLastLid,Lifestyle & Home,The Last Lid - Storage and Cleaning Products,Mixed Team,West Greenwich,RI,UnKnown,Kevin and Melissa Kiernan,https://www.lastlid.com,1,5.69,40000,20,200000,1,1,40000,60,66667,1,40000,60,0,0,0,0,0,0,0,0,0,0,40000,60,0,0,0,0,1,UnKnown,0,1,1,1,1,1
3,5,118,17-02-2012,TalbottTeas,Food & Beverage,Talbott Teas - Specialty Food,Male,Emeryville,CA,UnKnown,Steve Nakisher and Shane Talbott,http://talbottteas.com/,1,5.69,250000,20,1250000,1,1,250000,35,714286,1,250000,35,0,0,0,0,0,0,0,0,0,0,0,0,250000,35,0,0,1,UnKnown,0,1,1,1,1,1
3,5,119,17-02-2012,M3GirlDesigns,Fashion & Beauty,M3 Girl Designs - Baby and Children's Apparel and Accessories,Female,Dallas,TX,UnKnown,"Maddie, Margot and Diane Bradshaw",UnKnown,1,5.69,300000,15,2000000,1,1,300000,30,1000000,3,100000,10,0,0,0,0,100000,10,100000,10,100000,10,0,0,0,0,0,0,3,UnKnown,0,1,1,1,1,1
3,5,120,17-02-2012,LedgePillow,Lifestyle & Home,Ledge Pillow - Novelties,Female,West Palm Beach,FL,UnKnown,Amanda Schlechter,UnKnown,0,5.69,30000,25,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,6,121,24-02-2012,ReaderestSpecsecure,Lifestyle & Home,Readerest Specsecure - Novelties,Male,Flower Mound,TX,UnKnown,Rick Hopper,UnKnown,0,5.86,150000,15,1000000,1,1,150000,65,230769,1,150000,65,0,0,0,0,0,0,150000,65,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
3,6,122,24-02-2012,ThePaintedPretzel,Food & Beverage,The Painted Pretzel - Specialty Food,Female,Scottsdale,AZ,UnKnown,Raven Thomas,http://www.thepaintedpretzel.com/,0,5.86,100000,25,400000,1,1,100000,25,400000,1,100000,25,0,0,0,0,100000,25,0,0,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
3,6,123,24-02-2012,EssoWatches,Fashion & Beauty,Esso Watches - Homeopathic Remedies,Male,Phoenix,AZ,UnKnown,Ryan Naylor,UnKnown,0,5.86,35000,20,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,6,124,24-02-2012,FiveMinuteFurniture,Lifestyle & Home,Five Minute Furniture - Furniture,Male,Bozeman,MT,UnKnown,Jared Joyce,UnKnown,0,5.86,250000,25,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,7,125,02-03-2012,Kisstixx,Fashion & Beauty,Kisstixx - Personal Care and Cosmetics,Male,Orem,UT,UnKnown,Dallas Robinson and Mike Buonomo,http://kisstixx.com/,1,5.69,200000,20,1000000,1,1,200000,40,500000,1,200000,40,0,0,0,0,200000,40,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,7,126,02-03-2012,TheSmartBaker,Food & Beverage,The Smart Baker - Kitchen Tools,Mixed Team,Rockledge,FL,UnKnown,Stephanie and Daniel Rensing,http://www.thesmartbaker.com/,1,5.69,75000,25,300000,1,1,75000,40,187500,1,75000,40,1,0,75000,40,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,7,127,02-03-2012,ScotteVest,Fashion & Beauty,ScotteVest - Men and Women's Apparel,Male,Ketchum,ID,UnKnown,Scott Jordan,http://www.scottevest.com/,0,5.69,500000,15,3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,7,128,02-03-2012,TheHeatHelper,Lifestyle & Home,The Heat Helper - Home Accessories,Male,Derby,KS,UnKnown,Lyle Schuette,https://www.heat-helper.com/,0,5.69,100000,50,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,8,129,09-03-2012,Litter,Fashion & Beauty,Litter - Women's Accessories,Female,San Francisco,CA,UnKnown,Rachel Mann and Mackenzie Burdick,http://littersf.com/,1,5.11,80000,51,156863,1,1,80000,51,156863,2,40000,25.5,0,0,0,0,40000,25.5,0,0,0,0,40000,25.5,0,0,0,0,2,UnKnown,1,1,0,1,1,1
3,8,130,09-03-2012,Nardo'sNatural,Fashion & Beauty,Nardo's Natural - Personal Care and Cosmetics,Male,Clearwater,FL,UnKnown,"Kyle, KJ, Danny and DJ Nardo",http://www.nardosnatural.com/,1,5.11,75000,12,625000,1,1,75000,50,150000,1,40000,25.5,0,0,75000,50,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,8,131,09-03-2012,TheOriginalProfender,"Fitness, Sports & Outdoors",The Original Profender - Fitness Equipment,Male,Bristol,PA,UnKnown,Tony Devine,http://www.theoriginalprofender.com/,0,5.11,75000,15,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,8,132,09-03-2012,Rent-A-Grandma,Lifestyle & Home,Rent-A-Grandma - Consumer Services,Male,Los Angeles,CA,UnKnown,Todd Colby Pliss,http://rentagrandma.com/,0,5.11,150000,20,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,9,133,16-03-2012,TowerPaddleBoards,"Fitness, Sports & Outdoors",Tower Paddle Boards - Outdoor Recreation,Male,San Diego,CA,UnKnown,Stephan Aarstol,http://www.towerpaddleboards.com/,0,5.97,150000,10,1500000,1,1,150000,30,500000,1,150000,30,0,0,0,0,150000,30,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,9,134,16-03-2012,MisoMedia,Media & Entertainment,Miso Media - Music,Male,Santa Monica,CA,UnKnown,Aviv Grill,UnKnown,0,5.97,300000,5,6000000,1,1,300000,8,3750000,1,300000,8,0,0,0,0,300000,8,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,9,135,16-03-2012,InstantLifts,Fashion & Beauty,Instant Lifts - Personal Care and Cosmetics,Mixed Team,Tampa,FL,UnKnown,Nick and Penilopee Larosa,http://www.instantthighlift.com/,1,5.97,100000,25,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,9,136,16-03-2012,Vinamor,Food & Beverage,Vinamor - Wine Accessories,Male,Greeley,CO,UnKnown,Gary DeJohn,http://www.thevinamor.com/,0,5.97,75000,30,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,10,137,23-03-2012,GoGoGear,"Fitness, Sports & Outdoors",GoGo Gear - Men and Women's Apparel,Female,Los Angeles,CA,UnKnown,Arlene Battishill and Desiree Estrada,http://www.gogogearla.com/,1,5.78,300000,15,2000000,1,1,300000,50,600000,1,300000,50,0,0,0,0,0,0,0,0,0,0,300000,50,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,10,138,23-03-2012,TheAveVenice,Fashion & Beauty,The Ave Venice - Men and Women's Shoes,Male,Venice Beach,CA,UnKnown,Nick Romero,http://www.theavevenice.com/,0,5.78,125000,15,833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,10,139,23-03-2012,Brewer'sCow,Food & Beverage,Brewerâ€šÃ„Ã´s Cow - Specialty Food,Male,Manchester,CT,UnKnown,"Steve Albert, Larry Blackwell and Jason Conroy",http://www.thebrewerscow.com/,1,5.78,125000,15,833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,10,140,23-03-2012,Bark'em'sToGo,Pet Products,Barkâ€šÃ„Ã´emâ€šÃ„Ã´s To Go - Pet Products,Male,Oxnard,CA,UnKnown,Blake St. Clair,http://www.barkems.com/,0,5.78,100000,51,196078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,11,141,13-04-2012,ViewSport,"Fitness, Sports & Outdoors",ViewSport - Fitness Apparel and Accessories,Male,Rochester,NY,UnKnown,Ben Wood,http://www.viewsport.us,0,5.49,500000,20,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,11,142,13-04-2012,BlondiesCookies,Food & Beverage,Blondies Cookies - Specialty Food,Female,Greentown,IN,UnKnown,"Brenda ""Blondie"" Coffman",http://www.blondiescookies.com/,0,5.49,200000,3,6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,11,143,13-04-2012,CopadiVino,Food & Beverage,Copa di Vino - Alcoholic Beverages,Male,The Dalles,OR,UnKnown,James Martin,http://www.copadivino.com/,0,5.49,300000,5,6000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,11,144,13-04-2012,TheSullivanGenerator,Green & Clean Technology,The Sullivan Generator - Novelties,Male,San Antonio,TX,UnKnown,Mark Sullivan,http://marksullivanresearch.com,0,5.49,1000000,10,10000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,12,145,27-04-2012,Lollacup,Children & Education,Lollacup - Baby and Child Care,Mixed Team,Monrovia,CA,UnKnown,Mark and Hannah Lim,http://www.lollaland.com/,1,5.42,100000,15,666667,1,1,100000,40,250000,2,50000,20,0,0,0,0,50000,20,0,0,50000,20,0,0,0,0,0,0,2,UnKnown,0,1,1,1,1,1
3,12,146,27-04-2012,NailPak,Fashion & Beauty,Nail Pak - Personal Care and Cosmetics,Female,West Hartford,CT,UnKnown,Barbara Lampugnale,UnKnown,0,5.42,50000,20,250000,1,1,50000,40,125000,1,50000,40,0,0,0,0,0,0,50000,40,0,0,0,0,0,0,0,0,1,UnKnown,0,1,1,1,1,1
3,12,147,27-04-2012,DebbieBrooksHandbags,Fashion & Beauty,Debbie Brooks Handbags - Women's Accessories,Mixed Team,New York,NY,UnKnown,Paul d'Auriac and Debbie Brooks,http://www.debbiebrooks.com/,1,5.42,540000,20,2700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,12,148,27-04-2012,TrimiTank,Fashion & Beauty,Trimi Tank - Women's Apparel,Female,Pittsburgh,PA,UnKnown,Nicole Bilsky and Lindsay Johnson,http://www.trimitank.com/,1,5.42,57000,30,190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,0,1,1,1,1,1
3,13,149,04-05-2012,VillyCustoms,"Fitness, Sports & Outdoors",Villy Customs - Cycling,Male,Dallas,TX,UnKnown,Fleetwood Hicks,http://www.villycustoms.com/,0,6.06,500000,33,1515152,1,1,500000,42,1190476,2,250000,21,0,0,250000,21,250000,21,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,0,1,1,1
3,13,150,04-05-2012,BootIllusions,Fashion & Beauty,Boot Illusions - Women's Shoes,Mixed Team,Atlanta,GA,UnKnown,Andrew Goodrum and Queenie Davis,UnKnown,1,6.06,100000,30,333333,1,1,500000,40,1250000,2,250000,20,0,0,250000,20,250000,20,0,0,0,0,0,0,0,0,0,0,2,UnKnown,1,1,0,1,1,1
3,13,151,04-05-2012,AirBedz,Travel,AirBedz - Furniture,Male,La Mirada,CA,UnKnown,Jim Pittman,http://www.truckairbedz.com/,0,6.06,250000,15,1666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,13,152,04-05-2012,Skyride,"Fitness, Sports & Outdoors",Skyride - Outdoor Recreation,Male,New York,NY,UnKnown,Scotty Olson,http://skyridetechnology.com/,0,6.06,3000000,20,15000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
3,14,153,11-05-2012,DanceWithMe,"Fitness, Sports & Outdoors",Dance With Me - Fitness Programs,Male,Los Angeles,CA,UnKnown,"Billy Blanks, Jr.",UnKnown,0,5.59,100000,20,500000,1,1,100000,50,200000,2,50000,25,0,0,0,0,50000,25,0,0,0,0,50000,25,0,0,0,0,2,UnKnown,1,1,0,1,1,1
3,14,154,11-05-2012,WildSquirrelNutButter,Food & Beverage,Wild Squirrel Nut Butter - Specialty Food,Female,Portland,OR,UnKnown,Erika Welsh and Keeley Tillotson,https://www.wildfriendsfoods.com/,1,5.59,50000,10,500000,1,1,50000,40,125000,1,50000,40,0,0,50000,40,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,14,155,11-05-2012,MixBikini,Fashion & Beauty,Mix Bikini - Women's Apparel,Male,New York,NY,UnKnown,Frank Scozzafava and Adam DiSilvestro,UnKnown,1,5.59,50000,5,1000000,1,1,50000,25,200000,1,50000,25,0,0,50000,25,0,0,0,0,0,0,0,0,0,0,0,0,1,UnKnown,1,1,0,1,1,1
3,14,156,11-05-2012,Cab20RockBand,Media & Entertainment,Cab20 Rock Band - Entertainment,Male,El Segundo,CA,UnKnown,Tom Callahan,http://mockrecords.com/cab-20,0,5.59,200000,20,1000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UnKnown,1,1,0,1,1,1
